HouseholdID,Longitude,Latitude,N,order,cluster,latmean,lngmean
UG09,34.12203802,-0.425968744,6,57,2,-0.426725202,34.12582925
UG16,34.12206257,-0.425962817,1,58,2,-0.426725202,34.12582925
UG06,34.1220656,-0.425906757,1,59,2,-0.426725202,34.12582925
UG08,34.12205364,-0.425753629,3,60,2,-0.426725202,34.12582925
UG07,34.1222375,-0.425727359,4,61,2,-0.426725202,34.12582925
UG05,34.12234247,-0.425648221,3,62,2,-0.426725202,34.12582925
UG49,34.12272483,-0.426304766,6,63,2,-0.426725202,34.12582925
UG48,34.12323935,-0.427080698,3,64,2,-0.426725202,34.12582925
UG01,34.12465245,-0.427334435,8,65,2,-0.426725202,34.12582925
UG02,34.12450015,-0.426529945,11,66,2,-0.426725202,34.12582925
UG51,34.12309418,-0.424902789,7,67,2,-0.426725202,34.12582925
UG44,34.12371247,-0.424471464,5,68,2,-0.426725202,34.12582925
UG42,34.12407728,-0.423927224,3,69,2,-0.426725202,34.12582925
UG41,34.12435995,-0.423785404,21,70,2,-0.426725202,34.12582925
UG43,34.12421258,-0.423456993,8,71,2,-0.426725202,34.12582925
UU04,34.12711699,-0.423449305,6,72,2,-0.426725202,34.12582925
UU03,34.12757734,-0.423815914,4,73,2,-0.426725202,34.12582925
UU02,34.12669636,-0.424086312,2,74,2,-0.426725202,34.12582925
UU01,34.12686589,-0.424263945,7,75,2,-0.426725202,34.12582925
UF88,34.12622545,-0.425343467,3,76,2,-0.426725202,34.12582925
UF89,34.12664403,-0.425350118,10,77,2,-0.426725202,34.12582925
UF90,34.12759369,-0.425726741,6,78,2,-0.426725202,34.12582925
UQ59,34.12833408,-0.425560237,5,79,2,-0.426725202,34.12582925
FF21,34.12873209,-0.425369026,8,80,2,-0.426725202,34.12582925
UF55,34.12860237,-0.424644653,13,81,2,-0.426725202,34.12582925
UF93,34.12800935,-0.425902813,3,82,2,-0.426725202,34.12582925
UF91,34.1277147,-0.426255778,5,83,2,-0.426725202,34.12582925
UF92,34.1278324,-0.426360449,5,84,2,-0.426725202,34.12582925
FF22,34.12833052,-0.426371699,6,85,2,-0.426725202,34.12582925
UF87,34.12779104,-0.427347466,21,86,2,-0.426725202,34.12582925
FF20,34.12852103,-0.427660175,12,87,2,-0.426725202,34.12582925
UG46,34.12835555,-0.428244807,22,88,2,-0.426725202,34.12582925
UF86,34.12802468,-0.428577206,8,89,2,-0.426725202,34.12582925
UF85,34.12746754,-0.429295818,5,90,2,-0.426725202,34.12582925
UQ57,34.12723047,-0.42949945,3,91,2,-0.426725202,34.12582925
UF84,34.12767412,-0.429915363,2,92,2,-0.426725202,34.12582925
UF80,34.12790004,-0.429593085,13,93,2,-0.426725202,34.12582925
UF79,34.1283621,-0.429222258,10,94,2,-0.426725202,34.12582925
UF83,34.12896461,-0.429962006,4,95,2,-0.426725202,34.12582925
UF81,34.129482,-0.429968257,15,96,2,-0.426725202,34.12582925
UF75,34.12941182,-0.430748456,17,97,2,-0.426725202,34.12582925
UF78,34.12909922,-0.43091238,5,98,2,-0.426725202,34.12582925
UF76,34.12924466,-0.431449166,2,99,2,-0.426725202,34.12582925
UF77,34.12867169,-0.431725238,9,100,2,-0.426725202,34.12582925
UF66,34.12958309,-0.43219822,24,101,3,-0.43175461,34.13182524
UF74,34.12929564,-0.432895326,6,102,3,-0.43175461,34.13182524
UF73,34.12948867,-0.433057366,5,103,3,-0.43175461,34.13182524
UF72,34.12976,-0.433391376,3,104,3,-0.43175461,34.13182524
UF71,34.12973497,-0.433852559,6,105,3,-0.43175461,34.13182524
UF69,34.13013358,-0.433117203,15,106,3,-0.43175461,34.13182524
UF67,34.13037135,-0.43250262,5,107,3,-0.43175461,34.13182524
UF68,34.13062226,-0.433237412,6,108,3,-0.43175461,34.13182524
UF35,34.13114953,-0.433411384,5,109,3,-0.43175461,34.13182524
UF34,34.13099053,-0.43379496,11,110,3,-0.43175461,34.13182524
UF32,34.13114019,-0.434433792,2,111,3,-0.43175461,34.13182524
UF70,34.13060647,-0.434817309,1,112,3,-0.43175461,34.13182524
UF33,34.13138211,-0.43468472,3,113,3,-0.43175461,34.13182524
UF14,34.13198177,-0.434230805,6,114,3,-0.43175461,34.13182524
UF13,34.13201752,-0.434147046,2,115,3,-0.43175461,34.13182524
UF36,34.13145939,-0.433460896,7,116,3,-0.43175461,34.13182524
UF38,34.13180254,-0.433423483,12,117,3,-0.43175461,34.13182524
UF37,34.13243758,-0.433357877,2,118,3,-0.43175461,34.13182524
UF39,34.13247664,-0.433135647,1,119,3,-0.43175461,34.13182524
UF40,34.13332529,-0.433397779,7,120,3,-0.43175461,34.13182524
UF31,34.13341289,-0.431864761,4,121,3,-0.43175461,34.13182524
UF12,34.13406696,-0.431640893,6,122,3,-0.43175461,34.13182524
UF11,34.13401275,-0.431441163,10,123,3,-0.43175461,34.13182524
UF10,34.13404278,-0.431112087,8,124,3,-0.43175461,34.13182524
UF06,34.13498234,-0.430681645,4,125,3,-0.43175461,34.13182524
UF05,34.13493714,-0.43052868,7,126,3,-0.43175461,34.13182524
UF07,34.13453631,-0.430596126,5,127,3,-0.43175461,34.13182524
UF09,34.13382832,-0.43054919,12,128,3,-0.43175461,34.13182524
UF24,34.13325794,-0.431123917,5,129,3,-0.43175461,34.13182524
UF25,34.13289866,-0.431372457,4,130,3,-0.43175461,34.13182524
UF26,34.13291917,-0.431601253,5,131,3,-0.43175461,34.13182524
UF41,34.1325564,-0.432401479,2,132,3,-0.43175461,34.13182524
UF42,34.13211602,-0.431927054,7,133,3,-0.43175461,34.13182524
UF43,34.13169223,-0.431444665,3,134,3,-0.43175461,34.13182524
UF27,34.1321439,-0.431088492,9,135,3,-0.43175461,34.13182524
UF65,34.13002256,-0.431448715,9,136,3,-0.43175461,34.13182524
UF82,34.1299055,-0.42984272,6,137,3,-0.43175461,34.13182524
FF11,34.12940338,-0.429261956,19,138,3,-0.43175461,34.13182524
FF10,34.12988524,-0.429182425,10,139,3,-0.43175461,34.13182524
FF09,34.13052441,-0.428878265,4,140,3,-0.43175461,34.13182524
UF45,34.13095606,-0.429190965,9,141,3,-0.43175461,34.13182524
FF08,34.13123898,-0.428925025,12,142,3,-0.43175461,34.13182524
FF05,34.13162042,-0.429250693,4,143,3,-0.43175461,34.13182524
UF22,34.13179623,-0.430134033,7,144,3,-0.43175461,34.13182524
UF29,34.13153852,-0.430278657,1,145,3,-0.43175461,34.13182524
UF30,34.13168843,-0.430567702,6,146,3,-0.43175461,34.13182524
UF28,34.13269664,-0.431015516,6,147,3,-0.43175461,34.13182524
UF23,34.13295657,-0.430412353,4,148,3,-0.43175461,34.13182524
UF19,34.13304855,-0.429727289,5,149,3,-0.43175461,34.13182524
UF20,34.13281777,-0.429692547,7,150,3,-0.43175461,34.13182524
UF21,34.13248428,-0.429931046,4,151,4,-0.428201351,34.1353004
UF44,34.13233396,-0.429674565,1,152,4,-0.428201351,34.1353004
FF03,34.1318064,-0.429251797,4,153,4,-0.428201351,34.1353004
FF02,34.13176686,-0.429247384,4,154,4,-0.428201351,34.1353004
FF04,34.13166873,-0.429183608,2,155,4,-0.428201351,34.1353004
FF07,34.13166221,-0.429011159,4,156,4,-0.428201351,34.1353004
FF06,34.13199799,-0.428963896,4,157,4,-0.428201351,34.1353004
FF01,34.13233807,-0.428741512,25,158,4,-0.428201351,34.1353004
UF18,34.13314023,-0.429287147,19,159,4,-0.428201351,34.1353004
UF99,34.13275951,-0.428649422,8,160,4,-0.428201351,34.1353004
UF98,34.13255484,-0.428196282,12,161,4,-0.428201351,34.1353004
UF97,34.13307791,-0.428085055,14,162,4,-0.428201351,34.1353004
UF17,34.13349589,-0.427764313,5,163,4,-0.428201351,34.1353004
UF95,34.13296246,-0.427023955,4,164,4,-0.428201351,34.1353004
UF16,34.13350524,-0.427017251,3,165,4,-0.428201351,34.1353004
UQ56,34.13363816,-0.426855356,13,166,4,-0.428201351,34.1353004
UF15,34.1341461,-0.427184964,4,167,4,-0.428201351,34.1353004
UF94,34.1341286,-0.427634483,5,168,4,-0.428201351,34.1353004
UF01,34.13417437,-0.428639396,6,169,4,-0.428201351,34.1353004
UF02,34.13434031,-0.429314909,6,170,4,-0.428201351,34.1353004
UF03,34.13394655,-0.429510809,9,171,4,-0.428201351,34.1353004
UF08,34.1338918,-0.429858673,4,172,4,-0.428201351,34.1353004
UF04,34.13437329,-0.429794314,1,173,4,-0.428201351,34.1353004
UN92,34.13596276,-0.42950828,14,174,4,-0.428201351,34.1353004
UN93,34.1361105,-0.429079083,2,175,4,-0.428201351,34.1353004
UQ55,34.13627702,-0.428857958,4,176,4,-0.428201351,34.1353004
UN91,34.1357692,-0.428038945,10,177,4,-0.428201351,34.1353004
UN90,34.13672414,-0.427860314,7,178,4,-0.428201351,34.1353004
UN89,34.13621418,-0.427517593,6,179,4,-0.428201351,34.1353004
UN88,34.13638631,-0.426730067,6,180,4,-0.428201351,34.1353004
UQ32,34.13726802,-0.427046742,4,181,4,-0.428201351,34.1353004
UQ34,34.13724009,-0.427081442,1,182,4,-0.428201351,34.1353004
UQ33,34.13727843,-0.427127217,2,183,4,-0.428201351,34.1353004
UQ37,34.13718797,-0.427421256,4,184,4,-0.428201351,34.1353004
UQ35,34.13735661,-0.427322841,6,185,4,-0.428201351,34.1353004
UQ36,34.13738671,-0.427265026,1,186,4,-0.428201351,34.1353004
UQ38,34.13732494,-0.427455334,4,187,4,-0.428201351,34.1353004
UQ10,34.1375051,-0.427585446,3,188,4,-0.428201351,34.1353004
UN65,34.13724914,-0.427762388,3,189,4,-0.428201351,34.1353004
UN64,34.13735055,-0.427862694,5,190,4,-0.428201351,34.1353004
UQ39,34.13744294,-0.427804553,6,191,4,-0.428201351,34.1353004
UN63,34.13745348,-0.427946618,8,192,4,-0.428201351,34.1353004
UQ40,34.13773656,-0.427979532,2,193,4,-0.428201351,34.1353004
UQ16,34.13784481,-0.427964614,4,194,4,-0.428201351,34.1353004
UQ17,34.13787586,-0.427986076,4,195,4,-0.428201351,34.1353004
UQ12,34.13787423,-0.427991827,3,196,4,-0.428201351,34.1353004
UQ18,34.1378851,-0.428005381,3,197,4,-0.428201351,34.1353004
UQ19,34.1381137,-0.428061914,7,198,4,-0.428201351,34.1353004
UQ15,34.13803771,-0.42799314,4,199,4,-0.428201351,34.1353004
UQ14,34.13797004,-0.427989961,5,200,4,-0.428201351,34.1353004
UQ13,34.13795876,-0.427917707,2,201,5,-0.427017238,34.13802277
UN67,34.13768375,-0.427821396,4,202,5,-0.427017238,34.13802277
UQ11,34.13760157,-0.427837673,6,203,5,-0.427017238,34.13802277
UN66,34.137597,-0.427819085,6,204,5,-0.427017238,34.13802277
UQ09,34.13764839,-0.427699352,8,205,5,-0.427017238,34.13802277
UN95,34.13772567,-0.427541293,10,206,5,-0.427017238,34.13802277
UQ08,34.13778335,-0.427653121,5,207,5,-0.427017238,34.13802277
UQ07,34.13787052,-0.427768755,3,208,5,-0.427017238,34.13802277
UN61,34.13821233,-0.427673717,10,209,5,-0.427017238,34.13802277
UN29,34.13818427,-0.427572659,2,210,5,-0.427017238,34.13802277
UN62,34.13828807,-0.42760109,11,211,5,-0.427017238,34.13802277
UN28,34.13822259,-0.427584115,3,212,5,-0.427017238,34.13802277
UN60,34.13826869,-0.427429605,1,213,5,-0.427017238,34.13802277
UN94,34.13800516,-0.42730752,6,214,5,-0.427017238,34.13802277
UN31,34.13807283,-0.427008301,7,215,5,-0.427017238,34.13802277
UN98,34.1378904,-0.4270816,3,216,5,-0.427017238,34.13802277
UN97,34.13784947,-0.427044623,4,217,5,-0.427017238,34.13802277
UQ44,34.13781492,-0.427092476,5,218,5,-0.427017238,34.13802277
UN96,34.13767037,-0.426908213,5,219,5,-0.427017238,34.13802277
UQ04,34.1376675,-0.426742235,5,220,5,-0.427017238,34.13802277
UQ03,34.13760746,-0.426637689,4,221,5,-0.427017238,34.13802277
UQ52,34.13766958,-0.426521091,6,222,5,-0.427017238,34.13802277
UQ02,34.13771062,-0.426583062,5,223,5,-0.427017238,34.13802277
UQ51,34.13772819,-0.426573016,2,224,5,-0.427017238,34.13802277
UQ48,34.13780039,-0.426586489,4,225,5,-0.427017238,34.13802277
UQ01,34.13784704,-0.426650402,3,226,5,-0.427017238,34.13802277
UQ05,34.1377765,-0.426759034,7,227,5,-0.427017238,34.13802277
UQ06,34.13779688,-0.426789507,1,228,5,-0.427017238,34.13802277
UQ50,34.13786608,-0.426709946,1,229,5,-0.427017238,34.13802277
UQ49,34.13796695,-0.426620813,4,230,5,-0.427017238,34.13802277
UQ47,34.13801802,-0.426657252,3,231,5,-0.427017238,34.13802277
UN99,34.13795914,-0.426691829,7,232,5,-0.427017238,34.13802277
UQ46,34.13803412,-0.426915066,1,233,5,-0.427017238,34.13802277
UQ45,34.13804891,-0.426952441,3,234,5,-0.427017238,34.13802277
UN32,34.1381536,-0.42695908,1,235,5,-0.427017238,34.13802277
UQ26,34.13825816,-0.426911893,2,236,5,-0.427017238,34.13802277
UQ29,34.13825226,-0.426941388,4,237,5,-0.427017238,34.13802277
UN30,34.1382704,-0.42693858,5,238,5,-0.427017238,34.13802277
UQ30,34.13833568,-0.426960615,4,239,5,-0.427017238,34.13802277
UQ27,34.13831633,-0.426895149,1,240,5,-0.427017238,34.13802277
UQ28,34.13833256,-0.426825532,3,241,5,-0.427017238,34.13802277
UQ42,34.13864792,-0.426626496,2,242,5,-0.427017238,34.13802277
UQ43,34.13862122,-0.426570075,1,243,5,-0.427017238,34.13802277
UQ41,34.13860571,-0.426579484,13,244,5,-0.427017238,34.13802277
UQ24,34.13829243,-0.426652229,2,245,5,-0.427017238,34.13802277
UN50,34.13827186,-0.426718651,3,246,5,-0.427017238,34.13802277
UN49,34.13825306,-0.426689471,2,247,5,-0.427017238,34.13802277
UQ25,34.13825072,-0.426648975,3,248,5,-0.427017238,34.13802277
UQ23,34.13828351,-0.42660068,4,249,5,-0.427017238,34.13802277
UN53,34.13814781,-0.42659141,2,250,5,-0.427017238,34.13802277
UN54,34.13811903,-0.42659865,3,251,6,-0.425053804,34.13684656
UN52,34.13811735,-0.426550247,2,252,6,-0.425053804,34.13684656
UN51,34.13805432,-0.426473061,3,253,6,-0.425053804,34.13684656
UN57,34.13796769,-0.426440845,7,254,6,-0.425053804,34.13684656
UN56,34.1380446,-0.426364717,3,255,6,-0.425053804,34.13684656
UN59,34.13800392,-0.426341217,3,256,6,-0.425053804,34.13684656
UN58,34.13794153,-0.426339241,6,257,6,-0.425053804,34.13684656
UQ53,34.13796571,-0.426171058,4,258,6,-0.425053804,34.13684656
UN44,34.13935682,-0.425506926,4,259,6,-0.425053804,34.13684656
UN06,34.13963104,-0.425219577,6,260,6,-0.425053804,34.13684656
UN03,34.13966969,-0.424400663,2,261,6,-0.425053804,34.13684656
UN02,34.140037,-0.423906604,7,262,6,-0.425053804,34.13684656
UN04,34.13951024,-0.424098626,5,263,6,-0.425053804,34.13684656
UN05,34.13922344,-0.424863695,5,264,6,-0.425053804,34.13684656
UN33,34.13819117,-0.425383072,10,265,6,-0.425053804,34.13684656
UQ54,34.13787361,-0.425910759,5,266,6,-0.425053804,34.13684656
UN48,34.13785109,-0.425870808,4,267,6,-0.425053804,34.13684656
UQ20,34.13780727,-0.426011853,4,268,6,-0.425053804,34.13684656
UQ21,34.13784421,-0.426046486,3,269,6,-0.425053804,34.13684656
UQ22,34.13779283,-0.426088781,2,270,6,-0.425053804,34.13684656
UN46,34.13772788,-0.42598456,4,271,6,-0.425053804,34.13684656
UN47,34.13766788,-0.425966224,6,272,6,-0.425053804,34.13684656
UN55,34.13733212,-0.426005006,5,273,6,-0.425053804,34.13684656
UN21,34.13698782,-0.425761296,4,274,6,-0.425053804,34.13684656
UN84,34.13637582,-0.425728747,6,275,6,-0.425053804,34.13684656
UN83,34.13658711,-0.424718608,12,276,6,-0.425053804,34.13684656
UN45,34.13795648,-0.424323628,6,277,6,-0.425053804,34.13684656
UN13,34.13739653,-0.42404449,12,278,6,-0.425053804,34.13684656
UN15,34.13665157,-0.423562982,6,279,6,-0.425053804,34.13684656
UN16,34.13687145,-0.423375832,14,280,6,-0.425053804,34.13684656
UN70,34.13583502,-0.422336017,13,281,6,-0.425053804,34.13684656
UN69,34.1361541,-0.423089707,4,282,6,-0.425053804,34.13684656
UN14,34.13639927,-0.424121107,12,283,6,-0.425053804,34.13684656
UN20,34.1356052,-0.424330533,7,284,6,-0.425053804,34.13684656
UN71,34.13628779,-0.424604147,4,285,6,-0.425053804,34.13684656
UN87,34.13606897,-0.424859844,6,286,6,-0.425053804,34.13684656
UN82,34.13582767,-0.425037381,6,287,6,-0.425053804,34.13684656
UN80,34.13602732,-0.425212972,3,288,6,-0.425053804,34.13684656
UN85,34.13561847,-0.425865755,1,289,6,-0.425053804,34.13684656
UN86,34.13549268,-0.425755796,3,290,6,-0.425053804,34.13684656
UN81,34.13555908,-0.42519978,8,291,6,-0.425053804,34.13684656
UN76,34.13535247,-0.424728614,7,292,6,-0.425053804,34.13684656
UN77,34.13521496,-0.424832188,4,293,6,-0.425053804,34.13684656
UN78,34.13455976,-0.424695854,8,294,6,-0.425053804,34.13684656
UN79,34.13451908,-0.42445529,11,295,6,-0.425053804,34.13684656
UN27,34.13473573,-0.423590434,11,296,6,-0.425053804,34.13684656
UN72,34.13430528,-0.423907274,5,297,6,-0.425053804,34.13684656
UN41,34.13388198,-0.423946119,7,298,6,-0.425053804,34.13684656
UN39,34.13405987,-0.424218738,7,299,6,-0.425053804,34.13684656
UN40,34.13394598,-0.424592163,9,300,6,-0.425053804,34.13684656
UN38,34.13316661,-0.424306051,11,301,6,-0.425053804,34.13684656
UQ31,34.1330626,-0.424745138,8,302,7,-0.42364207,34.13232256
UF48,34.13270558,-0.425141723,8,303,7,-0.42364207,34.13232256
UF47,34.13363931,-0.425372323,1,304,7,-0.42364207,34.13232256
UF46,34.13348013,-0.425500708,18,305,7,-0.42364207,34.13232256
UF62,34.13223298,-0.42626131,1,306,7,-0.42364207,34.13232256
UF61,34.13223384,-0.426430772,1,307,7,-0.42364207,34.13232256
UF96,34.13253484,-0.427564182,4,308,7,-0.42364207,34.13232256
FF16,34.13188273,-0.427601038,5,309,7,-0.42364207,34.13232256
FF12,34.13161109,-0.428074689,11,310,7,-0.42364207,34.13232256
FF13,34.13130136,-0.428181501,4,311,7,-0.42364207,34.13232256
FF14,34.13083567,-0.427938785,15,312,7,-0.42364207,34.13232256
UF64,34.13146368,-0.427204903,12,313,7,-0.42364207,34.13232256
FF18,34.13089411,-0.427154862,5,314,7,-0.42364207,34.13232256
FF17,34.13082551,-0.42738463,7,315,7,-0.42364207,34.13232256
FF15,34.13050901,-0.428038407,5,316,7,-0.42364207,34.13232256
UG47,34.12994496,-0.427754254,8,317,7,-0.42364207,34.13232256
FF19,34.13007658,-0.427089579,16,318,7,-0.42364207,34.13232256
UF63,34.1310493,-0.426729429,12,319,7,-0.42364207,34.13232256
UF60,34.13143482,-0.426311356,9,320,7,-0.42364207,34.13232256
UF59,34.13071253,-0.42617344,7,321,7,-0.42364207,34.13232256
UF58,34.13075726,-0.425406131,11,322,7,-0.42364207,34.13232256
UF57,34.12992797,-0.425127515,3,323,7,-0.42364207,34.13232256
UF56,34.12985523,-0.424856178,7,324,7,-0.42364207,34.13232256
UF51,34.12959371,-0.424590677,3,325,7,-0.42364207,34.13232256
UF49,34.13122197,-0.424903078,7,326,7,-0.42364207,34.13232256
UF50,34.13115088,-0.424104758,9,327,7,-0.42364207,34.13232256
UN36,34.13150524,-0.423488705,12,328,7,-0.42364207,34.13232256
UF52,34.13084178,-0.423336201,9,329,7,-0.42364207,34.13232256
UN37,34.13122147,-0.422840688,5,330,7,-0.42364207,34.13232256
UG52,34.13166265,-0.421934113,3,331,7,-0.42364207,34.13232256
UN75,34.13204641,-0.423312445,2,332,7,-0.42364207,34.13232256
UN74,34.13203674,-0.423399649,10,333,7,-0.42364207,34.13232256
UN73,34.13268383,-0.423730992,22,334,7,-0.42364207,34.13232256
UN35,34.13381665,-0.422678768,2,335,7,-0.42364207,34.13232256
UL56,34.13452179,-0.421021099,2,336,7,-0.42364207,34.13232256
UN24,34.13577828,-0.420521563,3,337,7,-0.42364207,34.13232256
UL48,34.13504984,-0.420248568,10,338,7,-0.42364207,34.13232256
UL49,34.1337395,-0.420215686,18,339,7,-0.42364207,34.13232256
UN26,34.13355326,-0.420611076,7,340,7,-0.42364207,34.13232256
UL51,34.13262648,-0.420481219,6,341,7,-0.42364207,34.13232256
UL50,34.13321476,-0.42037787,4,342,7,-0.42364207,34.13232256
UL52,34.13275496,-0.419952721,2,343,7,-0.42364207,34.13232256
UL44,34.13345571,-0.419505937,2,344,7,-0.42364207,34.13232256
UL45,34.13411922,-0.419023245,1,345,7,-0.42364207,34.13232256
UL46,34.13480282,-0.419177636,7,346,7,-0.42364207,34.13232256
UL47,34.13547074,-0.419255301,2,347,7,-0.42364207,34.13232256
UL43,34.13483055,-0.418695745,5,348,7,-0.42364207,34.13232256
UL26,34.13526323,-0.417529646,6,349,7,-0.42364207,34.13232256
UL57,34.13310306,-0.417580319,10,350,7,-0.42364207,34.13232256
UL58,34.13309116,-0.41754295,2,351,7,-0.42364207,34.13232256
UL60,34.13234064,-0.416622299,6,352,8,-0.418090117,34.12927754
UL61,34.13044589,-0.416285034,5,353,8,-0.418090117,34.12927754
UL62,34.13040108,-0.417641182,5,354,8,-0.418090117,34.12927754
FF25,34.13081609,-0.419140906,6,355,8,-0.418090117,34.12927754
UL55,34.13029377,-0.419323776,3,356,8,-0.418090117,34.12927754
FF23,34.13067627,-0.419981111,7,357,8,-0.418090117,34.12927754
UL54,34.13146322,-0.419464999,12,358,8,-0.418090117,34.12927754
UL53,34.13194671,-0.419957923,9,359,8,-0.418090117,34.12927754
UG57,34.13114921,-0.420324968,10,360,8,-0.418090117,34.12927754
UG56,34.13078169,-0.420728997,4,361,8,-0.418090117,34.12927754
UG55,34.13044042,-0.420933059,7,362,8,-0.418090117,34.12927754
UG53,34.13030934,-0.421499455,17,363,8,-0.418090117,34.12927754
UU49,34.13022251,-0.422284657,6,364,8,-0.418090117,34.12927754
UF54,34.12896104,-0.423464415,5,365,8,-0.418090117,34.12927754
UF53,34.12920593,-0.422967643,14,366,8,-0.418090117,34.12927754
UU50,34.12916916,-0.421770515,36,367,8,-0.418090117,34.12927754
UG54,34.12900908,-0.421274146,2,368,8,-0.418090117,34.12927754
UU48,34.12855998,-0.420766698,5,369,8,-0.418090117,34.12927754
UU25,34.12785862,-0.421718461,22,370,8,-0.418090117,34.12927754
UU24,34.12730488,-0.420796185,7,371,8,-0.418090117,34.12927754
UU23,34.12812102,-0.420163967,3,372,8,-0.418090117,34.12927754
UU21,34.12866409,-0.419477798,3,373,8,-0.418090117,34.12927754
UU22,34.12848927,-0.419298111,1,374,8,-0.418090117,34.12927754
UU47,34.12903662,-0.419322409,4,375,8,-0.418090117,34.12927754
UU20,34.12950144,-0.419370099,7,376,8,-0.418090117,34.12927754
FF24,34.12951073,-0.418667808,5,377,8,-0.418090117,34.12927754
UU46,34.12864026,-0.418103156,4,378,8,-0.418090117,34.12927754
UU45,34.12780781,-0.41911897,3,379,8,-0.418090117,34.12927754
UU43,34.127341,-0.418634802,8,380,8,-0.418090117,34.12927754
UU44,34.12716781,-0.418651393,1,381,8,-0.418090117,34.12927754
UU42,34.12682343,-0.417618294,2,382,8,-0.418090117,34.12927754
UU41,34.12720239,-0.417550907,8,383,8,-0.418090117,34.12927754
UU19,34.12792845,-0.417583939,4,384,8,-0.418090117,34.12927754
UU27,34.12895761,-0.416549713,8,385,8,-0.418090117,34.12927754
UL67,34.12922418,-0.416515151,2,386,8,-0.418090117,34.12927754
UL66,34.12944663,-0.416516007,2,387,8,-0.418090117,34.12927754
UL63,34.12924006,-0.415720302,7,388,8,-0.418090117,34.12927754
UU28,34.12898228,-0.415696468,7,389,8,-0.418090117,34.12927754
UU29,34.12844037,-0.415730026,10,390,8,-0.418090117,34.12927754
UU40,34.1266264,-0.416428714,3,391,8,-0.418090117,34.12927754
UU32,34.12691329,-0.414965853,11,392,8,-0.418090117,34.12927754
UU31,34.12732414,-0.415066979,5,393,8,-0.418090117,34.12927754
UU30,34.12881094,-0.415028541,1,394,8,-0.418090117,34.12927754
UL64,34.1297057,-0.414631112,7,395,8,-0.418090117,34.12927754
UL65,34.12993024,-0.414705567,6,396,8,-0.418090117,34.12927754
ZQ63,34.13049088,-0.415222419,4,397,8,-0.418090117,34.12927754
LT53,34.13043787,-0.414052342,4,398,8,-0.418090117,34.12927754
LT62,34.1304209,-0.414022231,2,399,8,-0.418090117,34.12927754
LT91,34.13030721,-0.413983339,4,400,8,-0.418090117,34.12927754
ZQ08,34.13023687,-0.413664558,1,401,8,-0.418090117,34.12927754
LT35,34.13006903,-0.413588551,4,402,8,-0.418090117,34.12927754
ZQ06,34.13012698,-0.413559819,2,403,9,-0.413600225,34.13065257
LT37,34.13015822,-0.41351844,5,404,9,-0.413600225,34.13065257
LT36,34.13010813,-0.413451093,4,405,9,-0.413600225,34.13065257
ZQ05,34.13012306,-0.413442665,2,406,9,-0.413600225,34.13065257
ZQ07,34.13015317,-0.413405212,3,407,9,-0.413600225,34.13065257
LT41,34.13019487,-0.413352693,2,408,9,-0.413600225,34.13065257
LT38,34.13022283,-0.413286548,3,409,9,-0.413600225,34.13065257
LT96,34.13034851,-0.413364656,5,410,9,-0.413600225,34.13065257
LT39,34.13027166,-0.413390162,2,411,9,-0.413600225,34.13065257
LT40,34.13023566,-0.413412811,3,412,9,-0.413600225,34.13065257
ZQ20,34.13019512,-0.413547724,3,413,9,-0.413600225,34.13065257
LT93,34.13026969,-0.41354226,1,414,9,-0.413600225,34.13065257
LT95,34.13027318,-0.41348909,2,415,9,-0.413600225,34.13065257
LT94,34.13029755,-0.413509067,3,416,9,-0.413600225,34.13065257
LT23,34.13031548,-0.413599619,3,417,9,-0.413600225,34.13065257
LT92,34.13035784,-0.413598597,3,418,9,-0.413600225,34.13065257
LT24,34.13040672,-0.413540013,3,419,9,-0.413600225,34.13065257
LT97,34.13041188,-0.413578765,2,420,9,-0.413600225,34.13065257
LT52,34.13044473,-0.413920037,3,421,9,-0.413600225,34.13065257
LT15,34.13046918,-0.413928707,3,422,9,-0.413600225,34.13065257
LT14,34.13048994,-0.413931076,2,423,9,-0.413600225,34.13065257
LT86,34.13071713,-0.41399666,2,424,9,-0.413600225,34.13065257
LT82,34.13069422,-0.413850405,5,425,9,-0.413600225,34.13065257
LT85,34.13075306,-0.413854685,2,426,9,-0.413600225,34.13065257
LT46,34.13076557,-0.413861252,4,427,9,-0.413600225,34.13065257
LT84,34.13079228,-0.413793971,4,428,9,-0.413600225,34.13065257
LT50,34.13090586,-0.413873328,4,429,9,-0.413600225,34.13065257
LT51,34.13099652,-0.41396045,5,430,9,-0.413600225,34.13065257
LT49,34.13098119,-0.413893813,2,431,9,-0.413600225,34.13065257
LT87,34.13100964,-0.413804338,2,432,9,-0.413600225,34.13065257
LT07,34.13091595,-0.413804214,1,433,9,-0.413600225,34.13065257
LT05,34.1309028,-0.413775437,3,434,9,-0.413600225,34.13065257
LT48,34.13091398,-0.413767313,1,435,9,-0.413600225,34.13065257
LT90,34.13091801,-0.413738516,1,436,9,-0.413600225,34.13065257
ZQ12,34.13096331,-0.41369217,1,437,9,-0.413600225,34.13065257
LT89,34.13089174,-0.413659987,2,438,9,-0.413600225,34.13065257
LT06,34.1308602,-0.413569548,3,439,9,-0.413600225,34.13065257
LT04,34.13090481,-0.41356672,3,440,9,-0.413600225,34.13065257
LT03,34.13094905,-0.413567157,5,441,9,-0.413600225,34.13065257
LT29,34.13102737,-0.413460979,2,442,9,-0.413600225,34.13065257
